round,investment,return_pct,game_id,return,investment_bin,return_pct_bin,prev_return_pct,prev_investment,return_low,investment_low,prev_return_low,prev_investment_low,gain_t,R_t,cumPnL
2,10,0.066666667,17,2.00000001,"(7.5,12.5]","(-0.1,0.125]",0.128205128,13,TRUE,FALSE,TRUE,FALSE,-3.99999997,2.0408163265306123,-2.599999986799999
3,0,0,17,0,"(-1,2.5]","(-0.1,0.125]",0.066666667,10,TRUE,TRUE,TRUE,FALSE,0,2.9154518950437325,-1.819999990759999
4,10,0.033333333,17,0.9999999900000001,"(7.5,12.5]","(-0.1,0.125]",0,0,TRUE,FALSE,TRUE,TRUE,-7.00000003,4.164931278633904,-8.274000023532
5,0,0,17,0,"(-1,2.5]","(-0.1,0.125]",0.033333333,10,TRUE,TRUE,TRUE,FALSE,0,5.949901826619863,-5.7918000164724
6,0,0,17,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,8.49985975231409,-4.05426001153068
7,0,0,17,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,12.14265678902013,-2.8379820080714753
8,0,0,17,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,17.34665255574304,-1.9865874056500328
9,0,0,17,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,-1.3906111839550228
10,0,0,17,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,35.40133174641438,-0.9734278287685159
1,12,0.138888889,18,5.000000004,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,3.000000012000001,1.4285714285714286,3.000000012000001
2,6,0.333333333,18,5.999999994,"(2.5,7.5]","(0.325,0.51]",0.138888889,12,FALSE,TRUE,TRUE,FALSE,11.999999982000002,2.0408163265306123,14.099999990400002
3,4,0.083333333,18,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.333333333,6,TRUE,TRUE,FALSE,TRUE,-1.000000012,2.9154518950437325,8.86999998128
4,18,0.166666667,18,9.000000018,"(17.5,21]","(0.125,0.325]",0.083333333,4,TRUE,FALSE,TRUE,TRUE,9.000000053999997,4.164931278633904,15.209000040895997
5,10,0.333333333,18,9.999999990000001,"(7.5,12.5]","(0.325,0.51]",0.166666667,18,FALSE,FALSE,TRUE,FALSE,19.999999970000005,5.949901826619863,30.646299998627203
6,20,0.25,18,15,"(17.5,21]","(0.125,0.325]",0.333333333,10,TRUE,FALSE,FALSE,FALSE,25,8.49985975231409,46.45240999903905
7,16,0.229166667,18,11.000000016,"(12.5,17.5]","(0.125,0.325]",0.25,20,TRUE,FALSE,TRUE,FALSE,17.000000047999997,12.14265678902013,49.51668704732733
8,3,0.222222222,18,1.999999998,"(2.5,7.5]","(0.125,0.325]",0.229166667,16,TRUE,TRUE,TRUE,FALSE,2.9999999940000004,17.34665255574304,37.661680927129126
9,9,0.333333333,18,8.999999991000001,"(7.5,12.5]","(0.325,0.51]",0.222222222,3,FALSE,TRUE,TRUE,TRUE,17.999999973,24.780932222490062,44.363176621990384
10,17,0.176470588,18,8.999999988,"(12.5,17.5]","(0.125,0.325]",0.333333333,9,TRUE,FALSE,FALSE,TRUE,9.999999964000004,35.40133174641438,41.05422359939327
1,10,0.133333333,19,3.99999999,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,1.999999970000001,1.4285714285714286,1.9999999700000008
2,4,0.166666667,19,2.000000004,"(2.5,7.5]","(0.125,0.325]",0.133333333,10,TRUE,TRUE,TRUE,FALSE,2.000000011999999,2.0408163265306123,3.3999999909999996
3,3,0.111111111,19,0.999999999,"(2.5,7.5]","(-0.1,0.125]",0.166666667,4,TRUE,TRUE,TRUE,TRUE,-2.999999804131903e-9,2.9154518950437325,2.3799999906999996
4,5,0.2,19,3.0000000000000004,"(2.5,7.5]","(0.125,0.325]",0.111111111,3,TRUE,TRUE,TRUE,TRUE,4.000000000000002,4.164931278633904,5.665999993490002
5,7,0.142857143,19,3.0000000030000002,"(2.5,7.5]","(0.125,0.325]",0.2,5,TRUE,TRUE,TRUE,TRUE,2.0000000090000007,5.949901826619863,5.966200004443001
6,12,0.222222222,19,7.999999992,"(7.5,12.5]","(0.125,0.325]",0.142857143,7,TRUE,FALSE,TRUE,TRUE,11.999999976000002,8.49985975231409,16.176339979110104
7,2,0,19,0,"(-1,2.5]","(-0.1,0.125]",0.222222222,12,TRUE,TRUE,TRUE,FALSE,-2,12.14265678902013,9.32343798537707
8,3,0,19,0,"(2.5,7.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-3,17.34665255574304,3.52640658976395
9,1,0.333333333,19,0.999999999,"(-1,2.5]","(0.325,0.51]",0,3,FALSE,TRUE,TRUE,TRUE,1.9999999970000002,24.780932222490062,4.468484609834765
10,4,0,19,0,"(2.5,7.5]","(-0.1,0.125]",0.333333333,1,TRUE,TRUE,FALSE,TRUE,-4,35.40133174641438,-0.8720607731156647
1,12,0.138888889,20,5.000000004,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,3.000000012000001,1.4285714285714286,3.000000012000001
2,6,0.277777778,20,5.000000004,"(2.5,7.5]","(0.125,0.325]",0.138888889,12,TRUE,TRUE,TRUE,FALSE,9.000000012000001,2.0408163265306123,11.100000020400001
3,5,0.533333333,20,7.999999995,"(2.5,7.5]","(0.51,0.755]",0.277777778,6,FALSE,TRUE,TRUE,TRUE,18.999999985,2.9154518950437325,26.76999999928
4,4,0.25,20,3,"(2.5,7.5]","(0.125,0.325]",0.533333333,5,TRUE,TRUE,FALSE,TRUE,5,4.164931278633904,23.738999999496
5,3,0.777777778,20,7.000000002,"(2.5,7.5]","(0.755,1.1]",0.25,4,FALSE,TRUE,TRUE,TRUE,18.000000006,5.949901826619863,34.6173000056472
6,4,0.083333333,20,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.777777778,3,TRUE,TRUE,FALSE,TRUE,-1.000000012,8.49985975231409,23.232109991953042
7,7,0.142857143,20,3.0000000030000002,"(2.5,7.5]","(0.125,0.325]",0.083333333,4,TRUE,TRUE,TRUE,TRUE,2.0000000090000007,12.14265678902013,18.262477003367128
8,4,0,20,0,"(2.5,7.5]","(-0.1,0.125]",0.142857143,7,TRUE,TRUE,TRUE,TRUE,-4,17.34665255574304,8.783733902356989
9,2,0.166666667,20,1.000000002,"(-1,2.5]","(0.125,0.325]",0,4,TRUE,TRUE,TRUE,TRUE,1.0000000059999996,24.780932222490062,7.148613737649891
10,5,0.066666667,20,1.000000005,"(2.5,7.5]","(-0.1,0.125]",0.166666667,2,TRUE,TRUE,TRUE,TRUE,-1.999999985,35.40133174641438,3.0040296313549235
1,10,0.166666667,21,5.00000001,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,5.000000029999999,1.4285714285714286,5.000000029999999
2,12,0.222222222,21,7.999999992,"(7.5,12.5]","(0.125,0.325]",0.166666667,10,TRUE,FALSE,TRUE,FALSE,11.999999976000002,2.0408163265306123,15.499999997
3,7,0.142857143,21,3.0000000030000002,"(2.5,7.5]","(0.125,0.325]",0.222222222,12,TRUE,TRUE,TRUE,FALSE,2.0000000090000007,2.9154518950437325,12.8500000069
4,10,0.433333333,21,12.99999999,"(7.5,12.5]","(0.325,0.51]",0.142857143,7,FALSE,FALSE,TRUE,TRUE,28.999999969999998,4.164931278633904,37.994999974829994
5,15,0.444444444,21,19.999999980000002,"(12.5,17.5]","(0.325,0.51]",0.433333333,10,FALSE,FALSE,FALSE,FALSE,44.99999994000001,5.949901826619863,71.59649992238101
6,18,0.351851852,21,19.000000008,"(17.5,21]","(0.325,0.51]",0.444444444,15,FALSE,FALSE,FALSE,FALSE,39.000000024,8.49985975231409,89.11754996966671
7,15,0.577777778,21,26.000000009999997,"(12.5,17.5]","(0.51,0.755]",0.351851852,18,FALSE,FALSE,FALSE,FALSE,63.000000029999995,12.14265678902013,125.38228500876667
8,20,0.416666667,21,25.00000002,"(17.5,21]","(0.325,0.51]",0.577777778,15,FALSE,FALSE,FALSE,FALSE,55.000000060000005,17.34665255574304,142.76759956613665
9,20,0.5,21,30,"(17.5,21]","(0.325,0.51]",0.416666667,20,FALSE,FALSE,FALSE,FALSE,70,24.780932222490062,169.93731969629567
10,20,0.55,21,33,"(17.5,21]","(0.51,0.755]",0.5,20,FALSE,FALSE,FALSE,FALSE,79,35.40133174641438,197.95612378740697
1,16,0,22,0,"(12.5,17.5]","(-0.1,0.125]",0.5,10,TRUE,FALSE,FALSE,FALSE,-16,1.4285714285714286,-16
2,10,0,22,0,"(7.5,12.5]","(-0.1,0.125]",0,16,TRUE,FALSE,TRUE,FALSE,-10,2.0408163265306123,-21.199999999999996
3,0,0,22,0,"(-1,2.5]","(-0.1,0.125]",0,10,TRUE,TRUE,TRUE,FALSE,0,2.9154518950437325,-14.839999999999995
4,2,1,22,6,"(-1,2.5]","(0.755,1.1]",0,0,FALSE,TRUE,TRUE,TRUE,16,4.164931278633904,5.612000000000003
5,10,0,22,0,"(7.5,12.5]","(-0.1,0.125]",1,2,TRUE,FALSE,FALSE,TRUE,-10,5.949901826619863,-6.071599999999998
6,0,0,22,0,"(-1,2.5]","(-0.1,0.125]",0,10,TRUE,TRUE,TRUE,FALSE,0,8.49985975231409,-4.250119999999999
7,0,0,22,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,12.14265678902013,-2.975083999999999
8,0,0,22,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,17.34665255574304,-2.0825587999999993
9,0,0,22,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,-1.4577911599999993
10,0,0,22,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,35.40133174641438,-1.0204538119999993
1,5,0,23,0,"(2.5,7.5]","(-0.1,0.125]",0.5,10,TRUE,TRUE,FALSE,FALSE,-5,1.4285714285714286,-5
2,4,0,23,0,"(2.5,7.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-4,2.0408163265306123,-7.5
3,3,0,23,0,"(2.5,7.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-3,2.9154518950437325,-8.249999999999998
4,2,0,23,0,"(-1,2.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-2,4.164931278633904,-7.774999999999999
5,2,0,23,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-2,5.949901826619863,-7.442499999999999
6,1,0,23,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1,8.49985975231409,-6.20975
7,1,0,23,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-1,12.14265678902013,-5.346825
8,1,0,23,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-1,17.34665255574304,-4.742777499999999
9,2,0,23,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-2,24.780932222490062,-5.31994425
10,1,0,23,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1,35.40133174641438,-4.723960974999999
1,10,0,24,0,"(7.5,12.5]","(-0.1,0.125]",0.5,10,TRUE,FALSE,FALSE,FALSE,-10,1.4285714285714286,-10
2,0,0,24,0,"(-1,2.5]","(-0.1,0.125]",0,10,TRUE,TRUE,TRUE,FALSE,0,2.0408163265306123,-6.999999999999999
3,5,0,24,0,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-5,2.9154518950437325,-9.899999999999999
4,0,0,24,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,0,4.164931278633904,-6.93
5,5,0.066666667,24,1.000000005,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-1.999999985,5.949901826619863,-6.850999984999999
6,7,0.095238095,24,1.9999999949999996,"(2.5,7.5]","(-0.1,0.125]",0.066666667,5,TRUE,TRUE,TRUE,TRUE,-1.0000000150000012,8.49985975231409,-5.7957000045000004
7,0,0,24,0,"(-1,2.5]","(-0.1,0.125]",0.095238095,7,TRUE,TRUE,TRUE,TRUE,0,12.14265678902013,-4.05699000315
8,0,0,24,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,17.34665255574304,-2.8398930022049997
9,0,0,24,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,-1.9879251015434998
10,0,0,24,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,35.40133174641438,-1.3915475710804497
1,10,0.5,25,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,15,0.333333333,25,14.999999985,"(12.5,17.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,29.999999955,2.0408163265306123,54.49999995499999
3,10,0.333333333,25,9.999999990000001,"(7.5,12.5]","(0.325,0.51]",0.333333333,15,FALSE,FALSE,FALSE,FALSE,19.999999970000005,2.9154518950437325,58.1499999385
4,14,0.285714286,25,12.000000012000001,"(12.5,17.5]","(0.125,0.325]",0.333333333,10,TRUE,FALSE,FALSE,FALSE,22.000000036000003,4.164931278633904,62.70499999295001
5,5,0,25,0,"(2.5,7.5]","(-0.1,0.125]",0.285714286,14,TRUE,TRUE,TRUE,FALSE,-5,5.949901826619863,38.89349999506499
6,5,0,25,0,"(2.5,7.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-5,8.49985975231409,22.225449996545496
7,14,0,25,0,"(12.5,17.5]","(-0.1,0.125]",0,5,TRUE,FALSE,TRUE,TRUE,-14,12.14265678902013,1.5578149975818438
8,0,0,25,0,"(-1,2.5]","(-0.1,0.125]",0,14,TRUE,TRUE,TRUE,FALSE,0,17.34665255574304,1.0904704983072906
9,0,0,25,0,"(-1,2.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,0,24.780932222490062,0.7633293488151034
10,5,0,25,0,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-5,35.40133174641438,-4.465669455829428
1,12,0.333333333,26,11.999999988,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,23.999999964000004,1.4285714285714286,23.999999964000004
2,8,0.333333333,26,7.999999992,"(7.5,12.5]","(0.325,0.51]",0.333333333,12,FALSE,TRUE,FALSE,FALSE,15.999999976000002,2.0408163265306123,32.79999995080001
3,4,0.083333333,26,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.333333333,8,TRUE,TRUE,FALSE,TRUE,-1.000000012,2.9154518950437325,21.959999953559997
4,6,0.055555556,26,1.000000008,"(2.5,7.5]","(-0.1,0.125]",0.083333333,4,TRUE,TRUE,TRUE,TRUE,-2.999999976,4.164931278633904,12.371999991491998
5,2,0,26,0,"(-1,2.5]","(-0.1,0.125]",0.055555556,6,TRUE,TRUE,TRUE,TRUE,-2,5.949901826619863,6.660399994044399
6,5,0,26,0,"(2.5,7.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-5,8.49985975231409,-0.33772000416892217
7,8,0.166666667,26,4.000000008,"(7.5,12.5]","(0.125,0.325]",0,5,TRUE,TRUE,TRUE,TRUE,4.000000023999998,12.14265678902013,3.7635960210817534
8,3,0,26,0,"(2.5,7.5]","(-0.1,0.125]",0.166666667,8,TRUE,TRUE,TRUE,TRUE,-3,17.34665255574304,-0.3654827852427726
9,4,0,26,0,"(2.5,7.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-4,24.780932222490062,-4.2558379496699406
10,5,0,26,0,"(2.5,7.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-5,35.40133174641438,-7.9790865647689575
1,5,0,27,0,"(2.5,7.5]","(-0.1,0.125]",0.5,10,TRUE,TRUE,FALSE,FALSE,-5,1.4285714285714286,-5
2,5,0.066666667,27,1.000000005,"(2.5,7.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-1.999999985,2.0408163265306123,-5.4999999850000005
3,10,0.433333333,27,12.99999999,"(7.5,12.5]","(0.325,0.51]",0.066666667,5,FALSE,FALSE,TRUE,TRUE,28.999999969999998,2.9154518950437325,25.1499999805
4,10,0.066666667,27,2.00000001,"(7.5,12.5]","(-0.1,0.125]",0.433333333,10,TRUE,FALSE,FALSE,FALSE,-3.99999997,4.164931278633904,13.605000016349997
5,5,0,27,0,"(2.5,7.5]","(-0.1,0.125]",0.066666667,10,TRUE,TRUE,TRUE,FALSE,-5,5.949901826619863,4.523500011444996
6,5,0,27,0,"(2.5,7.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-5,8.49985975231409,-1.8335499919885037
7,6,0.111111111,27,1.999999998,"(2.5,7.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-5.999999608263806e-9,12.14265678902013,-1.283485000391952
8,20,0.5,27,30,"(17.5,21]","(0.325,0.51]",0.111111111,6,FALSE,FALSE,TRUE,TRUE,70,17.34665255574304,69.10156049972564
9,20,0.5,27,30,"(17.5,21]","(0.325,0.51]",0.5,20,FALSE,FALSE,FALSE,FALSE,70,24.780932222490062,118.37109234980794
10,20,0,27,0,"(17.5,21]","(-0.1,0.125]",0.5,20,TRUE,FALSE,FALSE,FALSE,-20,35.40133174641438,62.85976464486554
1,10,0.5,28,15,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,35,1.4285714285714286,35
2,17,0.156862745,28,7.9999999950000005,"(12.5,17.5]","(0.125,0.325]",0.5,10,TRUE,FALSE,FALSE,FALSE,6.999999985000002,2.0408163265306123,31.499999985
3,5,0.333333333,28,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0.156862745,17,FALSE,TRUE,TRUE,FALSE,9.999999985000002,2.9154518950437325,32.0499999745
4,6,0.222222222,28,3.999999996,"(2.5,7.5]","(0.125,0.325]",0.333333333,5,TRUE,TRUE,FALSE,TRUE,5.999999988000001,4.164931278633904,28.434999970150002
5,5,0.133333333,28,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.222222222,6,TRUE,TRUE,TRUE,TRUE,0.9999999850000005,5.949901826619863,20.904499964105
6,8,0.208333333,28,4.999999992,"(7.5,12.5]","(0.125,0.325]",0.133333333,5,TRUE,TRUE,TRUE,TRUE,6.999999976000002,8.49985975231409,21.633149950873502
7,2,0,28,0,"(-1,2.5]","(-0.1,0.125]",0.208333333,8,TRUE,TRUE,TRUE,TRUE,-2,12.14265678902013,13.143204965611451
8,5,0.066666667,28,1.000000005,"(2.5,7.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1.999999985,17.34665255574304,7.200243490928014
9,3,0.333333333,28,2.999999997,"(2.5,7.5]","(0.325,0.51]",0.066666667,5,FALSE,TRUE,TRUE,TRUE,5.999999991000001,24.780932222490062,11.040170434649612
10,4,0.083333333,28,0.9999999959999999,"(2.5,7.5]","(-0.1,0.125]",0.333333333,3,TRUE,TRUE,FALSE,TRUE,-1.000000012,35.40133174641438,6.728119292254726
1,10,0.433333333,29,12.99999999,"(7.5,12.5]","(0.325,0.51]",0.5,10,FALSE,FALSE,FALSE,FALSE,28.999999969999998,1.4285714285714286,28.999999969999998
2,5,0.133333333,29,1.999999995,"(2.5,7.5]","(0.125,0.325]",0.433333333,10,TRUE,TRUE,FALSE,FALSE,0.9999999850000005,2.0408163265306123,21.299999963999998
3,7,0,29,0,"(2.5,7.5]","(-0.1,0.125]",0.133333333,5,TRUE,TRUE,TRUE,TRUE,-7,2.9154518950437325,7.909999974799996
4,1,0.333333333,29,0.999999999,"(-1,2.5]","(0.325,0.51]",0,7,FALSE,TRUE,TRUE,TRUE,1.9999999970000002,4.164931278633904,7.536999979359998
5,4,0.25,29,3,"(2.5,7.5]","(0.125,0.325]",0.333333333,1,TRUE,TRUE,FALSE,TRUE,5,5.949901826619863,10.275899985551998
6,3,0,29,0,"(2.5,7.5]","(-0.1,0.125]",0.25,4,TRUE,TRUE,TRUE,TRUE,-3,8.49985975231409,4.1931299898863985
7,1,0,29,0,"(-1,2.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-1,12.14265678902013,1.9351909929204785
8,5,0.666666667,29,10.000000005,"(2.5,7.5]","(0.51,0.755]",0,1,FALSE,TRUE,TRUE,TRUE,25.000000015,17.34665255574304,26.354633710044332
9,7,0.238095238,29,4.999999998,"(2.5,7.5]","(0.125,0.325]",0.666666667,5,TRUE,TRUE,FALSE,TRUE,7.9999999939999995,24.780932222490062,26.44824359103103
10,3,0,29,0,"(2.5,7.5]","(-0.1,0.125]",0.238095238,7,TRUE,TRUE,TRUE,TRUE,-3,35.40133174641438,15.513770513721719
1,10,0.666666667,30,20.00000001,"(7.5,12.5]","(0.51,0.755]",0.5,10,FALSE,FALSE,FALSE,FALSE,50.00000003,1.4285714285714286,50.00000003
2,15,0.444444444,30,19.999999980000002,"(12.5,17.5]","(0.325,0.51]",0.666666667,10,FALSE,FALSE,FALSE,FALSE,44.99999994000001,2.0408163265306123,79.999999961
3,20,0.666666667,30,40.00000002,"(17.5,21]","(0.51,0.755]",0.444444444,15,FALSE,FALSE,FALSE,FALSE,100.00000006,2.9154518950437325,156.0000000327
4,18,0.277777778,30,15.000000012,"(17.5,21]","(0.125,0.325]",0.666666667,20,TRUE,FALSE,FALSE,FALSE,27.000000035999996,4.164931278633904,136.20000005889
5,15,0.488888889,30,22.000000005,"(12.5,17.5]","(0.325,0.51]",0.277777778,18,FALSE,FALSE,TRUE,FALSE,51.000000015,5.949901826619863,146.340000056223
6,20,0.25,30,15,"(17.5,21]","(0.125,0.325]",0.488888889,15,TRUE,FALSE,FALSE,FALSE,25,8.49985975231409,127.4380000393561
7,10,0.333333333,30,9.999999990000001,"(7.5,12.5]","(0.325,0.51]",0.25,20,FALSE,FALSE,TRUE,FALSE,19.999999970000005,12.14265678902013,109.20659999754926
8,15,0.666666667,30,30.000000015,"(12.5,17.5]","(0.51,0.755]",0.333333333,10,FALSE,FALSE,FALSE,FALSE,75.00000004500001,17.34665255574304,151.4446200432845
9,20,0,30,0,"(17.5,21]","(-0.1,0.125]",0.666666667,15,TRUE,FALSE,FALSE,FALSE,-20,24.780932222490062,86.01123403029914
10,5,0.333333333,30,4.9999999950000005,"(2.5,7.5]","(0.325,0.51]",0,20,FALSE,TRUE,TRUE,FALSE,9.999999985000002,35.40133174641438,70.20786380620939
1,5,0,31,0,"(2.5,7.5]","(-0.1,0.125]",0.5,10,TRUE,TRUE,FALSE,FALSE,-5,1.4285714285714286,-5
2,10,0.333333333,31,9.999999990000001,"(7.5,12.5]","(0.325,0.51]",0,5,FALSE,FALSE,TRUE,TRUE,19.999999970000005,2.0408163265306123,16.49999997
3,1,0,31,0,"(-1,2.5]","(-0.1,0.125]",0.333333333,10,TRUE,TRUE,FALSE,FALSE,-1,2.9154518950437325,10.549999979
4,5,0,31,0,"(2.5,7.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-5,4.164931278633904,2.3849999853000003
5,0,0,31,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,0,5.949901826619863,1.6694999897100002
6,5,0,31,0,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-5,8.49985975231409,-3.831350007203001
7,0,0,31,0,"(-1,2.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,0,12.14265678902013,-2.6819450050421003
8,5,0,31,0,"(2.5,7.5]","(-0.1,0.125]",0,0,TRUE,TRUE,TRUE,TRUE,-5,17.34665255574304,-6.87736150352947
9,4,0,31,0,"(2.5,7.5]","(-0.1,0.125]",0,5,TRUE,TRUE,TRUE,TRUE,-4,24.780932222490062,-8.814153052470628
10,5,0,31,0,"(2.5,7.5]","(-0.1,0.125]",0,4,TRUE,TRUE,TRUE,TRUE,-5,35.40133174641438,-11.169907136729439
1,9,0.185185185,32,4.999999995,"(7.5,12.5]","(0.125,0.325]",0.5,10,TRUE,TRUE,FALSE,FALSE,5.999999984999999,1.4285714285714286,5.999999984999999
2,11,0.151515152,32,5.0000000159999995,"(7.5,12.5]","(0.125,0.325]",0.185185185,9,TRUE,FALSE,TRUE,TRUE,4.000000047999999,2.0408163265306123,8.200000037499997
3,2,0,32,0,"(-1,2.5]","(-0.1,0.125]",0.151515152,11,TRUE,TRUE,TRUE,FALSE,-2,2.9154518950437325,3.740000026249997
4,1,0,32,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1,4.164931278633904,1.6180000183749979
5,2,0,32,0,"(-1,2.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-2,5.949901826619863,-0.8673999871375017
6,2,0,32,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-2,8.49985975231409,-2.6071799909962516
7,1,0,32,0,"(-1,2.5]","(-0.1,0.125]",0,2,TRUE,TRUE,TRUE,TRUE,-1,12.14265678902013,-2.8250259936973756
8,3,0,32,0,"(2.5,7.5]","(-0.1,0.125]",0,1,TRUE,TRUE,TRUE,TRUE,-3,17.34665255574304,-4.977518195588162
9,1,0,32,0,"(-1,2.5]","(-0.1,0.125]",0,3,TRUE,TRUE,TRUE,TRUE,-1,24.780932222490062,-4.484262736911714
10,2,1,32,6,"(-1,2.5]","(0.755,1.1]",0,1,FALSE,TRUE,TRUE,TRUE,16,35.40133174641438,12.8610160841618
1,11,0.090909091,33,3.000000003,"(7.5,12.5]","(-0.1,0.125]",0.5,10,TRUE,FALSE,FALSE,FALSE,-1.999999991000001,1.4285714285714286,-1.9999999910000008
2,15,0.111111111,33,4.9999999950000005,"(12.5,17.5]","(-0.1,0.125]",0.090909091,11,TRUE,FALSE,TRUE,FALSE,-1.4999997688391886e-8,2.0408163265306123,-1.4000000086999982
3,5,0.4,33,6.000000000000001,"(2.5,7.5]","(0.325,0.51]",0.111111111,15,FALSE,TRUE,TRUE,FALSE,13.000000000000004,2.9154518950437325,12.019999993910007
4,13,0.153846154,33,6.0000000060000005,"(12.5,17.5]","(0.125,0.325]",0.4,5,TRUE,FALSE,FALSE,TRUE,5.0000000180000015,4.164931278633904,13.414000013737006
5,10,0.066666667,33,2.00000001,"(7.5,12.5]","(-0.1,0.125]",0.153846154,13,TRUE,FALSE,TRUE,FALSE,-3.99999997,5.949901826619863,5.389800039615903
6,18,0.148148148,33,7.999999992000001,"(17.5,21]","(0.125,0.325]",0.066666667,10,TRUE,FALSE,TRUE,FALSE,5.999999976000005,8.49985975231409,9.772860003731138
7,7,0.19047619,33,3.999999989999999,"(2.5,7.5]","(0.125,0.325]",0.148148148,18,TRUE,TRUE,TRUE,FALSE,4.9999999699999975,12.14265678902013,11.841001972611794
8,14,0.047619048,33,2.000000016,"(12.5,17.5]","(-0.1,0.125]",0.19047619,7,TRUE,FALSE,TRUE,TRUE,-7.999999952,17.34665255574304,0.28870142882825583
